neg_pos,word,value,inflections
pos,rücksichtsvoll,0.004,"rücksichtsvollem,rücksichtsvollerem,rücksichtsvollere,rücksichtsvolleren,rücksichtsvollen,rücksichtsvollerer,rücksichtsvollste,rücksichtsvollsten,rücksichtsvollstem,rücksichtsvollster,rücksichtsvollstes,rücksichtsvolle,rücksichtsvolleres,rücksichtsvollst,rücksichtsvoller,rücksichtsvolles"
pos,rückversichern,0.004,"rückversicherst,rückversichert,rückversichere,rückversicherten,rückversicherte,rückversichertet,rückversicher,rückversicheren,rückversichertest"
pos,rührig,0.004,"rührigem,rührigst,rührigen,rühriger,rührigstem,rührigsten,rührigerem,rührigster,rührigstes,rührigere,rührigeres,rührige,rührigerer,rühriges,rührigste,rührigeren"
pos,sachgemäß,0.004,"sachgemäßen,sachgemäßer,sachgemäße,sachgemäßere,sachgemäßes,sachgemäßstem,sachgemäßsten,sachgemäßst,sachgemäßster,sachgemäßstes,sachgemäßeren,sachgemäßerem,sachgemäßste,sachgemäßeres,sachgemäßerer,sachgemäßem"
pos,sagenhaft,0.0907,"sagenhaftest,sagenhaftere,sagenhaftem,sagenhaften,sagenhafterer,sagenhafte,sagenhafteres,sagenhafter,sagenhaftes,sagenhaftester,sagenhaftestes,sagenhafteste,sagenhafteren,sagenhafterem,sagenhaftestem,sagenhaftesten"
pos,sanft,0.338,"sanfte,sanftestem,sanftesten,sanfteste,sanftester,sanftestes,sanften,sanfterer,sanftem,sanfteres,sanftere,sanfterem,sanftes,sanfter,sanfteren,sanftest"
pos,satt,0.3557,"satten,satteren,sattem,satterem,sattes,satteste,satter,satterer,sattest,satteres,satte,sattester,sattestes,sattestem,sattesten,sattere"
pos,sauber,0.3553,"saubreren,saubrerem,sauberst,saubersten,sauberstem,sauberstes,sauberster,saubereren,saubererem,saubere,sauberem,saubrere,sauberen,saubererer,saubereres,sauberer,sauberere,sauberes,saubrer,saubreres,saubrerer,sauberste"
pos,schaffen,0.004,"schaffest,schafften,schafftest,schaffst,schaffte,schaffet,geschafft,schafft,schaffe,schafftet,schaff"
pos,scharf,0.2248,"schärferes,schärfst,scharfen,schärferer,scharfem,schärfstes,scharfes,schärfster,scharfer,schärferen,schärfste,scharfe,schärferem,schärfsten,schärfstem,schärfer,schärfere"
pos,schenken,0.204,"schenkten,schenkst,schenkte,schenktest,schenkest,geschenkt,schenktet,schenket,schenke,schenk,schenkt"
pos,schick,0.3372,"schickstes,schickst,schickeren,schickerem,schickste,schickstem,schicksten,schickster,schicke,schickeres,schickem,schicken,schickere,schicker,schickerer,schickes"
pos,schillern,0.004,"schillerst,schillerte,schilleren,schillerten,schillert,schillere,schiller,schillertest,geschillert,schillertet"
pos,schillernd,0.004,NA
pos,schlagend,0.004,"schlagendes,schlagender,schlagendem,schlagendst,schlagendstes,schlagenden,schlagendste,schlagendere,schlagenderes,schlagenderer,schlagende,schlagendster,schlagenderen,schlagenderem,schlagendstem,schlagendsten"
pos,schlank,0.2349,"schlankerem,schlankere,schlankes,schlanker,schlankst,schlanken,schlankem,schlanksten,schlankstem,schlanke,schlankeren,schlankste,schlankeres,schlankerer,schlankstes,schlankster"
pos,schlau,0.341,"schlauestes,schlauester,schlaue,schlauesten,schlauerer,schlaueres,schlauestem,schlaust,schlauen,schlauem,schlauerem,schlaues,schlauer,schlauere,schlaueren,schlauster,schlaustes,schlaueste,schlauest,schlausten,schlauste,schlaustem"
pos,schlüssig,0.0809,"schlüssigstes,schlüssigster,schlüssigst,schlüssigsten,schlüssiges,schlüssigeren,schlüssigerem,schlüssiger,schlüssige,schlüssigere,schlüssigeres,schlüssigerer,schlüssigen,schlüssigste,schlüssigem,schlüssigstem"
pos,schmackhaft,0.217,"schmackhaftere,schmackhaftest,schmackhaften,schmackhafterem,schmackhafteren,schmackhafteres,schmackhafte,schmackhaftem,schmackhaftestes,schmackhaftester,schmackhafterer,schmackhafteste,schmackhaftesten,schmackhaftestem,schmackhafter,schmackhaftes"
pos,schmeichelnd,0.1874,NA
pos,schmuck,0.004,"schmuckere,schmuckerer,schmuckeres,schmuckste,schmucken,schmuckem,schmucke,schmuckes,schmucker,schmuckstes,schmuckster,schmuckst,schmuckerem,schmucksten,schmuckstem,schmuckeren"
pos,schmücken,0.004,"schmückst,schmücktest,schmückte,schmückt,schmücke,schmücket,schmückten,schmückest,schmücktet,schmück,geschmückt"
pos,schnell,0.1169,"schnelles,schneller,schnellen,schnelleres,schnellerer,schnellste,schnellem,schnelleren,schnellerem,schnelle,schnellere,schnellstem,schnellsten,schnellster,schnellstes,schnellst"
pos,schuldlos,0.004,"schuldlosere,schuldloseste,schuldlose,schuldlosest,schuldlosem,schuldlosestes,schuldlosester,schuldlosen,schuldloserer,schuldlosesten,schuldloses,schuldloser,schuldloseres,schuldloseren,schuldloserem,schuldlosestem"
pos,schwunghaft,0.004,"schwunghaftere,schwunghaftestem,schwunghaftesten,schwunghafteren,schwunghaften,schwunghaftester,schwunghaftem,schwunghafterem,schwunghaftestes,schwunghafteste,schwunghafter,schwunghaftes,schwunghafteres,schwunghafte,schwunghafterer,schwunghaftest"
pos,schätzen,0.1175,"schätzet,schätz,schätzte,schätztet,schätzest,schätzt,geschätzt,schätze,schätzten,schätztest"
pos,schön,0.0081,"schönerem,schöneren,schönste,schöneres,schönerer,schönst,schönere,schönstem,schönen,schönsten,schönem,schöne,schönes,schönstes,schöner,schönster"
pos,sehenswert,0.0947,"sehenswerterem,sehenswerteste,sehenswertestes,sehenswerteren,sehenswerte,sehenswerterer,sehenswerteres,sehenswerten,sehenswertem,sehenswertere,sehenswerter,sehenswertes,sehenswertest,sehenswertesten,sehenswertestem,sehenswertester"
pos,selbstständig,0.004,NA
pos,sensationell,0.086,"sensationellerer,sensationellen,sensationelleres,sensationellst,sensationelles,sensationeller,sensationellste,sensationellere,sensationelle,sensationellster,sensationellerem,sensationellstes,sensationelleren,sensationellsten,sensationellstem,sensationellem"
pos,sensibel,0.098,"sensibelstem,sensibelst,sensibelsten,sensibelstes,sensibelste,sensibelster,sensible,sensibleren,sensiblerem,sensiblere,sensibleres,sensiblerer,sensiblem,sensiblen,sensibles,sensibler"
pos,seriös,0.004,"seriöserer,seriösestem,seriösesten,seriöseres,seriösester,seriösestes,seriöses,seriösest,seriöser,seriöseste,seriöse,seriösem,seriösen,seriöserem,seriösere,seriöseren"
pos,sexy,0.3453,"sexye,sexyeres,sexyste,sexyem,sexyerer,sexyen,sexyerem,sexyeren,sexyst,sexystem,sexysten,sexyster,sexystes,sexyere,sexyes,sexyer"
pos,sicher,0.3733,"sicheres,sicherer,sichrerem,sichreren,sichereren,sicheren,sichererem,sicherem,sicherste,sicherere,sichrere,sichrer,sichrerer,sichersten,sichreres,sicherstem,sicherster,sicherstes,sichere,sichererer,sichereres,sicherst"
pos,sichern,0.004,"gesichert,sichertet,sicheren,sicher,sicherten,sichert,sichertest,sichere,sicherte,sicherst"
pos,sicherstellen,0.004,"sichergestellt,sicherstelltest,sicherstellet,sicherstellest,sicherstellten,sicherstellte,sicherstellt,sicherstelle,sicherstell,sicherstelltet,sicherstellst"
pos,sichtbar,0.004,"sichtbarster,sichtbarstes,sichtbare,sichtbareren,sichtbarstem,sichtbarsten,sichtbareres,sichtbarerer,sichtbarer,sichtbarst,sichtbarem,sichtbarere,sichtbaren,sichtbarerem,sichtbarste,sichtbares"
pos,simpel,0.004,"simpelst,simpelstem,simpelsten,simpelste,simpelster,simple,simpelstes,simplere,simpleres,simplerer,simplen,simpler,simples,simplem,simpleren,simplerem"
pos,sinnvoll,0.004,"sinnvollem,sinnvollste,sinnvollen,sinnvollst,sinnvoller,sinnvolles,sinnvollstem,sinnvollsten,sinnvollstes,sinnvollerer,sinnvolleres,sinnvollster,sinnvollerem,sinnvolleren,sinnvollere,sinnvolle"
pos,solid,0.004,"solidst,solidstem,solidsten,solidster,solidstes,soliden,solide,solideres,soliderer,solideren,solidem,soliderem,solidere,solider,solidste,solides"
pos,solidarisch,0.004,"solidarischstes,solidarischster,solidarischsten,solidarischstem,solidarischste,solidarischst,solidarisches,solidarischer,solidarische,solidarischen,solidarischeren,solidarischerem,solidarischeres,solidarischem,solidarischere,solidarischerer"
pos,sonnendurchflutet,0.004,"sonnendurchflutetster,sonnendurchflutetste,sonnendurchfluteten,sonnendurchflutetstes,sonnendurchflutetem,sonnendurchflutete,sonnendurchflutetere,sonnendurchfluteterer,sonnendurchfluteterem,sonnendurchfluteteren,sonnendurchfluteteres,sonnendurchfluteter,sonnendurchflutetst,sonnendurchflutetes,sonnendurchflutetstem,sonnendurchflutetsten"
pos,sonnig,0.2244,"sonnigstes,sonnigster,sonnigerem,sonnigst,sonnigere,sonnigstem,sonnige,sonnigsten,sonnigste,sonniges,sonniger,sonnigeren,sonnigen,sonnigeres,sonnigem,sonnigerer"
pos,sorgen,0.2234,"sorgte,sorgst,sorgten,sorgt,gesorgt,sorgtet,sorgtest,sorg,sorget,sorgest,sorge"
pos,sorgenfrei,0.004,"sorgenfreistem,sorgenfreie,sorgenfreier,sorgenfreiem,sorgenfreien,sorgenfreisten,sorgenfreistes,sorgenfreister,sorgenfreieren,sorgenfreiste,sorgenfreieres,sorgenfreies,sorgenfreierer,sorgenfreist,sorgenfreiere,sorgenfreierem"
pos,sorgfältig,0.2119,"sorgfältige,sorgfältiges,sorgfältiger,sorgfältigeren,sorgfältigerem,sorgfältigerer,sorgfältigste,sorgfältigeres,sorgfältigst,sorgfältigen,sorgfältigere,sorgfältigstes,sorgfältigem,sorgfältigster,sorgfältigsten,sorgfältigstem"
pos,sorglos,0.004,"sorglose,sorglosem,sorglosere,sorglosest,sorglosestem,sorgloseste,sorglosen,sorgloses,sorgloser,sorgloseres,sorgloserer,sorglosesten,sorglosestes,sorglosester,sorgloserem,sorgloseren"
pos,sorgsam,0.004,"sorgsamsten,sorgsame,sorgsamster,sorgsamem,sorgsamstes,sorgsamen,sorgsamer,sorgsames,sorgsamstem,sorgsamere,sorgsameres,sorgsamerer,sorgsamste,sorgsamerem,sorgsamst,sorgsameren"
pos,souverän,0.0711,NA
pos,spannend,0.7165,"spannendste,spannender,spannendes,spannenderen,spannenderem,spannendst,spannenden,spannende,spannenderer,spannendem,spannenderes,spannendsten,spannendstem,spannendere,spannendstes,spannendster"
pos,sparen,0.004,"sparet,sparst,sparten,sparte,spart,sparest,spare,spartet,gespart,spar,spartest"
pos,sparsam,0.0907,"sparsamem,sparsamen,sparsameren,sparsamstes,sparsamerem,sparsamer,sparsames,sparsameres,sparsame,sparsamerer,sparsamste,sparsamst,sparsamere,sparsamstem,sparsamsten,sparsamster"
pos,spaßig,0.0969,"spaßiges,spaßiger,spaßigen,spaßigste,spaßigem,spaßigeren,spaßigerem,spaßigeres,spaßige,spaßigere,spaßigst,spaßigstes,spaßigerer,spaßigster,spaßigsten,spaßigstem"
pos,spektakel,0.004,NA
pos,spektakulär,0.0925,"spektakulärstem,spektakulärsten,spektakulärster,spektakulärstes,spektakuläres,spektakulärste,spektakulärer,spektakulärem,spektakulären,spektakulärerem,spektakuläreren,spektakuläre,spektakulärere,spektakulärst,spektakuläreres,spektakulärerer"
pos,spenden,0.004,"spendet,spendetet,spendete,spendeten,spend,spendten,gespendet,spendte,spende,spendtet,spendetest,spendtest,spendest"
pos,speziell,0.004,"speziellst,speziellste,spezielleren,speziellerem,spezielle,speziellerer,spezielleres,spezielles,spezieller,speziellstem,speziellsten,speziellem,speziellen,speziellere,speziellster,speziellstes"
pos,spielend,0.004,NA
pos,spielerisch,0.2,"spielerischeren,spielerischstem,spielerischsten,spielerischerem,spielerischster,spielerischstes,spielerischerer,spielerischeres,spielerischen,spielerischste,spielerisches,spielerischer,spielerischst,spielerischere,spielerische,spielerischem"
pos,spitze,0.2112,NA
pos,spürbar,0.004,"spürbarstes,spürbarster,spürbarerer,spürbarstem,spürbareres,spürbarsten,spürbareren,spürbarste,spürbarere,spürbarerem,spürbarem,spürbaren,spürbare,spürbares,spürbarer,spürbarst"
pos,stabil,0.1016,"stabilerer,stabilerem,stabileren,stabiles,stabiler,stabilstem,stabilsten,stabilen,stabilere,stabileres,stabilst,stabilste,stabilster,stabilem,stabilstes,stabile"
pos,stabilisieren,0.004,"stabilisiertet,stabilisiertest,stabilisiere,stabilisiert,stabilisierten,stabilisieret,stabilisierte,stabilisier,stabilisierst,stabilisierest"
pos,standhaft,0.004,"standhaftest,standhafterer,standhafteren,standhafterem,standhafte,standhafteres,standhaftester,standhaftestes,standhaftere,standhaftesten,standhafteste,standhafter,standhaftes,standhaftestem,standhaftem,standhaften"
pos,stark,0.004,"starkes,starker,starken,stärkste,starkem,starke,stärker,stärksten,stärkere,stärkerem,stärkstem,stärkeren,stärkst,stärkerer,stärkeres,stärkstes,stärkster"
pos,stattlich,0.0876,"stattlichsten,stattliches,stattlichstem,stattlichst,stattlichere,stattliche,stattlichste,stattlicherem,stattlichem,stattlicheres,stattlichen,stattlicherer,stattlicher,stattlicheren,stattlichster,stattlichstes"
pos,staunen,0.004,"staun,staune,staunten,staunt,stauntest,stauntet,staunest,staunet,staunte,staunst,gestaunt"
pos,steigen,0.004,NA
pos,steigend,0.004,NA
pos,steigern,0.004,"steigertet,steigerte,steigerst,steigeren,steigert,steigere,steiger,gesteigert,steigerten,steigertest"
pos,stiften,0.004,"stiftetet,stiftete,stifttest,stift,stifttet,stiftet,stiftten,stiftetest,stiftest,stiftte,gestiftet,stifte,stifteten"
pos,stilsicher,0.004,"stilsichereren,stilsichererem,stilsichereres,stilsichererer,stilsichere,stilsicherste,stilsichrer,stilsichrerem,stilsichersten,stilsicherer,stilsichreren,stilsicheres,stilsicherstem,stilsichrerer,stilsichreres,stilsicherere,stilsichrere,stilsicherster,stilsicheren,stilsicherstes,stilsicherem,stilsicherst"
pos,stilvoll,0.3197,"stilvollstes,stilvolle,stilvollster,stilvollst,stilvollstem,stilvollsten,stilvollerer,stilvollere,stilvolleren,stilvollen,stilvollerem,stilvollem,stilvolles,stilvoller,stilvollste,stilvolleres"
pos,stimulieren,0.004,"stimulierten,stimulier,stimuliertest,stimulieret,stimuliertet,stimulierte,stimuliere,stimuliert,stimulierst,stimulierest"
pos,stolz,0.5161,"stolzere,stolzester,stolzest,stolzen,stolzeres,stolzem,stolzerer,stolzesten,stolzerem,stolzestem,stolzeren,stolze,stolzes,stolzer,stolzeste,stolzestes"
pos,strahlen,0.2092,"strahlet,strahlest,strahl,strahlten,gestrahlt,strahlst,strahlte,strahlt,strahltet,strahle,strahltest"
pos,strahlend,0.218,NA
pos,stärken,0.004,"stärkest,stärkst,stärk,stärkten,gestärkt,stärkte,stärktest,stärkt,stärket,stärke,stärktet"
pos,störungsfrei,0.004,"störungsfreistem,störungsfreiesten,störungsfreiestem,störungsfreie,störungsfreies,störungsfreisten,störungsfreiere,störungsfreieste,störungsfreierem,störungsfreiest,störungsfreistes,störungsfreist,störungsfreiem,störungsfreister,störungsfreien,störungsfreieren,störungsfreiste,störungsfreiester,störungsfreier,störungsfreiestes,störungsfreierer,störungsfreieres"
pos,stützen,0.004,NA
pos,subventionieren,0.004,"subventionierest,subventioniere,subventioniert,subventionierten,subventioniertet,subventionieret,subventioniertest,subventionier,subventionierst,subventionierte"
pos,super,0.5012,"supererem,superes,superer,supereren,supere,supererer,supereres,superste,superem,superen,superstes,superster,superst,superstem,supersten,superere"
pos,superschnell,0.004,"superschnellste,superschneller,superschnelles,superschnellsten,superschnelleren,superschnellerem,superschnellstem,superschnelleres,superschnellerer,superschnelle,superschnellst,superschnellere,superschnellster,superschnellen,superschnellstes,superschnellem"
pos,sympathisch,0.4529,NA
pos,sympathisieren,0.004,"sympathisierest,sympathisiertet,sympathisier,sympathisiertest,sympathisierten,sympathisiere,sympathisiert,sympathisierst,sympathisierte,sympathisieret"
pos,systematisch,0.004,NA
pos,süchtig,0.0845,"süchtigsten,süchtigeres,süchtigstem,süchtigerer,süchtigerem,süchtigem,süchtigen,süchtigeren,süchtigste,süchtigst,süchtige,süchtigere,süchtiges,süchtiger,süchtigster,süchtigstes"
pos,süß,0.3616,"süßsten,süßes,süßstes,süßer,süßster,süßst,süßeren,süßerem,süßste,süßeres,süßerer,süßere,süße,süßstem,süßem,süßen"
pos,tadellos,0.309,"tadellosest,tadelloses,tadelloserem,tadelloseste,tadellosestes,tadellose,tadelloseren,tadellosester,tadelloserer,tadelloseres,tadellosere,tadellosesten,tadellosestem,tadellosem,tadellosen,tadelloser"
pos,tadelsfrei,0.004,"tadelsfreierem,tadelsfreieren,tadelsfreiere,tadelsfreist,tadelsfreie,tadelsfreierer,tadelsfreier,tadelsfreistem,tadelsfreisten,tadelsfreies,tadelsfreistes,tadelsfreiem,tadelsfreister,tadelsfreien,tadelsfreiste,tadelsfreieres"
pos,talentiert,0.3218,"talentiertesten,talentierteren,talentiertestem,talentiertes,talentierterer,talentiertere,talentierteres,talentiertem,talentierten,talentierteste,talentiertester,talentierter,talentiertestes,talentiertest,talentierte,talentierterem"
pos,tatkräftig,0.004,"tatkräftigste,tatkräftigerem,tatkräftigstes,tatkräftigster,tatkräftigen,tatkräftigst,tatkräftigem,tatkräftigeren,tatkräftiger,tatkräftigeres,tatkräftigerer,tatkräftige,tatkräftigere,tatkräftiges,tatkräftigsten,tatkräftigstem"
pos,tauglich,0.004,"taugliche,tauglicheren,tauglicherem,tauglicherer,tauglichere,tauglichstes,tauglicheres,tauglichster,tauglichsten,tauglichst,tauglichstem,tauglicher,taugliches,tauglichem,tauglichste,tauglichen"
pos,tiefgreifend,0.004,"tiefgreifendstes,tiefgreifendster,tiefgreifendere,tiefgreifenderen,tiefgreifenderes,tiefgreifendste,tiefgreifenderer,tiefgreifendstem,tiefgreifende,tiefgreifendsten,tiefgreifendes,tiefgreifendem,tiefgreifenden,tiefgreifendst,tiefgreifender,tiefgreifenderem"
pos,tierisch,0.1135,"tierischstes,tierischere,tierischerem,tierischst,tierischstem,tierischsten,tierischeren,tierische,tierischster,tierischen,tierischeres,tierischem,tierischer,tierischste,tierischerer,tierisches"
pos,tolerant,0.1984,"toleranteres,toleranterem,toleranteren,toleranterer,tolerantere,tolerante,tolerantestes,tolerantes,tolerantester,toleranter,tolerantem,toleranten,tolerantest,toleranteste,tolerantestem,tolerantesten"
pos,tolerieren,0.004,"toleriertet,toleriertest,tolerierest,tolerierte,toleriere,toleriert,tolerierst,tolerier,tolerierten,tolerieret"
pos,toll,0.5066,"tollere,tollste,tollerer,tollst,tolleres,tollerem,tolles,toller,tolleren,tollstem,tollsten,tollstes,tollen,tollster,tollem,tolle"
pos,top,0.3186,"topsten,topem,topstem,topst,topen,toperes,tope,topste,topstes,toper,toperem,toperen,topes,toperer,topster,topere"
pos,toppen,0.004,"toppe,toppten,toppt,toppet,toppte,topp,toppst,topptet,toppest,topptest,getoppt"
pos,traditionell,0.004,NA
pos,traditionsreich,0.004,"traditionsreiche,traditionsreichstes,traditionsreichster,traditionsreichere,traditionsreicheren,traditionsreicherem,traditionsreichem,traditionsreicheres,traditionsreichen,traditionsreicherer,traditionsreicher,traditionsreiches,traditionsreichste,traditionsreichstem,traditionsreichsten,traditionsreichst"
pos,tragfähig,0.004,"tragfähigstes,tragfähigere,tragfähigster,tragfähigeren,tragfähigen,tragfähigerem,tragfähigem,tragfähigst,tragfähigeres,tragfähigerer,tragfähiges,tragfähiger,tragfähigsten,tragfähigste,tragfähige,tragfähigstem"
pos,transparent,0.004,"transparentest,transparentesten,transparenteste,transparentestem,transparenten,transparentem,transparenter,transparentere,transparenteren,transparentestes,transparenterer,transparentester,transparente,transparenteres,transparenterem,transparentes"
pos,traumhaft,0.5665,"traumhafter,traumhafte,traumhaftester,traumhaftestes,traumhaften,traumhaftest,traumhaftem,traumhafterem,traumhaftere,traumhaftesten,traumhafteste,traumhaftestem,traumhafteres,traumhafterer,traumhaftes,traumhafteren"
pos,treffend,0.1023,NA
pos,trefflich,0.004,"trefflichsten,trefflichen,trefflichstem,trefflichem,trefflicheres,trefflichster,trefflicherer,treffliches,trefflicher,trefflichst,trefflichstes,trefflichere,treffliche,trefflichste,trefflicherem,trefflicheren"
pos,treu,0.3526,"treuerem,treuest,treueren,treust,treueres,treuerer,treuere,treuestes,treue,treuem,treueste,treuen,treuester,treuste,treuestem,treustem,treuesten,treusten,treues,treuster,treustes,treuer"
pos,triumphal,0.004,"triumphaleren,triumphalste,triumphalst,triumphalstem,triumphalerem,triumphales,triumphalere,triumphaler,triumphalem,triumphale,triumphalen,triumphaleres,triumphalsten,triumphalerer,triumphalstes,triumphalster"
pos,triumphieren,0.004,"triumphierst,triumphiertest,triumphierte,triumphiert,triumphierten,triumphiere,triumphier,triumphieret,triumphiertet,triumphierest"
pos,trösten,0.004,"tröste,trösttest,tröstest,tröstet,trösteten,getröstet,tröst,tröstten,tröstte,tröstetest,tröstetet,tröstete,trösttet"
pos,tätig,0.004,NA
pos,ultimativ,0.004,"ultimativer,ultimativeren,ultimativerem,ultimatives,ultimativen,ultimativere,ultimativem,ultimativster,ultimativeres,ultimativerer,ultimativsten,ultimativst,ultimativstem,ultimativstes,ultimativste,ultimative"
pos,umfangreich,0.004,"umfangreichstes,umfangreiche,umfangreicher,umfangreiches,umfangreichster,umfangreichen,umfangreicheres,umfangreichst,umfangreichstem,umfangreichsten,umfangreicherer,umfangreicherem,umfangreichem,umfangreicheren,umfangreichere,umfangreichste"
pos,umfassend,0.004,NA
pos,umgänglich,0.2129,"umgängliches,umgänglicher,umgänglicheres,umgänglicherer,umgänglichen,umgänglichem,umgänglicheren,umgänglicherem,umgänglichste,umgänglichst,umgänglichster,umgänglichstes,umgängliche,umgänglichstem,umgänglichsten,umgänglichere"
pos,umjubelt,0.004,NA
pos,umsichtig,0.0846,"umsichtiger,umsichtiges,umsichtigste,umsichtigen,umsichtigem,umsichtigere,umsichtigst,umsichtigerem,umsichtige,umsichtigeren,umsichtigeres,umsichtigstes,umsichtigster,umsichtigerer,umsichtigsten,umsichtigstem"
pos,umsorgen,0.0863,"umsorgst,umsorgte,umsorget,umsorgt,umsorgest,umsorge,umsorgtet,umsorgten,umsorg,umsorgtest"
pos,umwerfend,0.1991,NA
pos,unabhängig,0.004,"unabhängiges,unabhängiger,unabhängige,unabhängigsten,unabhängigeres,unabhängigere,unabhängigstem,unabhängigerer,unabhängigster,unabhängigste,unabhängigerem,unabhängigstes,unabhängigen,unabhängigeren,unabhängigem,unabhängigst"
pos,unangefochten,0.004,"unangefochtenerem,unangefochteneren,unangefochtenere,unangefochtenerer,unangefochteneres,unangefochtenste,unangefochtenem,unangefochtenstem,unangefochtensten,unangefochtenst,unangefochtenen,unangefochtene,unangefochtenes,unangefochtener,unangefochtenster,unangefochtenstes"
pos,unantastbar,0.004,"unantastbarere,unantastbarste,unantastbarstes,unantastbareren,unantastbarster,unantastbaren,unantastbarerem,unantastbares,unantastbarstem,unantastbarsten,unantastbare,unantastbarer,unantastbarst,unantastbarem,unantastbareres,unantastbarerer"
pos,unaufholbar,0.004,NA
pos,unbedingt,0.004,"unbedingteres,unbedingtsten,unbedingtere,unbedingterer,unbedingteren,unbedingtstem,unbedingtstes,unbedingtster,unbedingten,unbedingtst,unbedingtem,unbedingter,unbedingte,unbedingtste,unbedingterem,unbedingtes"
pos,unbegrenzt,0.004,"unbegrenztest,unbegrenzteste,unbegrenzterem,unbegrenzteres,unbegrenzte,unbegrenzterer,unbegrenzten,unbegrenztem,unbegrenztestem,unbegrenztesten,unbegrenzteren,unbegrenzter,unbegrenztester,unbegrenztes,unbegrenztestes,unbegrenztere"
pos,unberührt,0.004,"unberührtere,unberührtestes,unberührtes,unberührter,unberührten,unberührte,unberührtem,unberührtest,unberührteste,unberührtestem,unberührtesten,unberührteres,unberührterer,unberührterem,unberührtester,unberührteren"
pos,unbeschreiblich,0.1156,"unbeschreibliche,unbeschreiblichstem,unbeschreiblichere,unbeschreiblichsten,unbeschreiblichstes,unbeschreiblichster,unbeschreiblicherem,unbeschreibliches,unbeschreiblicherer,unbeschreiblicheres,unbeschreiblicheren,unbeschreiblichste,unbeschreiblichst,unbeschreiblichem,unbeschreiblichen,unbeschreiblicher"
pos,unbeschwert,0.3349,"unbeschwerter,unbeschwerterem,unbeschwertester,unbeschwertere,unbeschwerteren,unbeschwertes,unbeschwertesten,unbeschwerteres,unbeschwerterer,unbeschwertestem,unbeschwerten,unbeschwertestes,unbeschwertem,unbeschwertest,unbeschwerte,unbeschwerteste"
pos,unbesiegbar,0.004,"unbesiegbarere,unbesiegbarst,unbesiegbarster,unbesiegbarstes,unbesiegbarerer,unbesiegbarste,unbesiegbarstem,unbesiegbarsten,unbesiegbarem,unbesiegbareres,unbesiegbaren,unbesiegbareren,unbesiegbarerem,unbesiegbare,unbesiegbarer,unbesiegbares"
pos,unbestreitbar,0.004,"unbestreitbarerer,unbestreitbare,unbestreitbareres,unbestreitbarst,unbestreitbarster,unbestreitbarstes,unbestreitbarstem,unbestreitbarsten,unbestreitbareren,unbestreitbaren,unbestreitbarerem,unbestreitbarste,unbestreitbarem,unbestreitbarere,unbestreitbares,unbestreitbarer"
pos,unbestritten,0.004,"unbestrittneren,unbestrittenstes,unbestrittneres,unbestrittnere,unbestrittene,unbestrittenem,unbestrittnerer,unbestrittenster,unbestrittenen,unbestrittenstem,unbestrittensten,unbestrittenes,unbestrittener,unbestrittner,unbestrittenst,unbestrittenste,unbestritteneres,unbestritteneren,unbestrittenerem,unbestrittenere,unbestrittenerer,unbestrittnerem"
pos,unbezahlbar,0.004,"unbezahlbarer,unbezahlbarerer,unbezahlbareres,unbezahlbares,unbezahlbareren,unbezahlbarerem,unbezahlbarere,unbezahlbaren,unbezahlbarem,unbezahlbare,unbezahlbarsten,unbezahlbarstem,unbezahlbarster,unbezahlbarstes,unbezahlbarst,unbezahlbarste"
pos,uneingeschränkt,0.004,"uneingeschränktem,uneingeschränkte,uneingeschränkten,uneingeschränkteste,uneingeschränkter,uneingeschränktes,uneingeschränktere,uneingeschränktestem,uneingeschränktesten,uneingeschränktester,uneingeschränktestes,uneingeschränkterer,uneingeschränkteres,uneingeschränkteren,uneingeschränktest,uneingeschränkterem"
pos,uneinholbar,0.004,NA
pos,unerhört,0.004,"unerhörtest,unerhörtes,unerhörter,unerhörteres,unerhörteste,unerhörterer,unerhörtere,unerhörte,unerhörteren,unerhörterem,unerhörtester,unerhörtestes,unerhörten,unerhörtestem,unerhörtesten,unerhörtem"
pos,unermesslich,0.004,NA
pos,unermeßlich,0.004,"unermeßliches,unermeßlicher,unermeßlichstem,unermeßlichsten,unermeßlichere,unermeßliche,unermeßlichste,unermeßlichster,unermeßlicherer,unermeßlicheres,unermeßlichstes,unermeßlichem,unermeßlichen,unermeßlicherem,unermeßlicheren,unermeßlichst"
pos,unermüdlich,0.004,"unermüdlichsten,unermüdlicherer,unermüdlichstem,unermüdlichster,unermüdlicheres,unermüdlichere,unermüdlicheren,unermüdlicherem,unermüdlichste,unermüdlichst,unermüdliches,unermüdlicher,unermüdlichstes,unermüdliche,unermüdlichen,unermüdlichem"
pos,unerreicht,0.004,"unerreichtst,unerreichtere,unerreichtem,unerreichten,unerreichter,unerreichtes,unerreichte,unerreichterer,unerreichtstes,unerreichtster,unerreichteres,unerreichtste,unerreichtsten,unerreichtstem,unerreichteren,unerreichterem"
pos,unerschrocken,0.004,"unerschrockenstem,unerschrocknere,unerschrockensten,unerschrockenstes,unerschrockenster,unerschrockneren,unerschrocknerem,unerschrockner,unerschrockenere,unerschrockeneres,unerschrockenerer,unerschrockenes,unerschrockener,unerschrocknerer,unerschrockneres,unerschrockenen,unerschrockenst,unerschrockenem,unerschrockenste,unerschrockene,unerschrockeneren,unerschrockenerem"
